25291,23386,9221,13820,13167,20177,22392,9880,4826,12113,25512,11503,12948,19061,23639,44,4213,11208,2797,28755,21528,13309,28285,1997,14077,23441,25499,1658,4310,21279,23731,22212,31093,26120,18687,2902,10027,5739,16967,19945,18527,2835,12225,29363,20577,21772,15847,21816,4550,4671,536,20873,10696,17058,14680,23393,28263,18626,4170,959,11335,3369,20052,6183,23854,7258,13891,4803,7780,5306,13498,22527,27770,27244,382,7427,25765,22677,1051,10513,22347,25587,8477,20814,23487,20112,24297,30878,8672,20302,28827,2098,4443,17364,10674,20207,13539,6804,8647,18162,2326,1055,24928,3173,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1015,9380,30063,23342,17192,19899,13562,9547,7386,12773,3720,16238,26071,3648,7488,12280,136,21666,19163,30609,29722,28048,793,11812,25069,26528,10387,22801,4060,23196,942,27056,23908,242,11073,11706,1763,14406,14899,19187,18058,19117,19479,6492,30468,10622,512,25746,17831,27763,17112,22299,11319,27603,9982,19591,23144,22082,16328,28136,16991,22593,3263,14998,30117,8276,7981,4114,18474,13770,30695,21698,10920,23023,16785,28806,7788,7587,16002,14344,171,29928,26866,10589,17024,8074,16104,26161,7718,3956,12255,24521,14816,22083,8765,17684,22049,23349,14774,19329,24311,2116,30197,28164,24548,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8935,10128,24174,29592,3426,13114,28897,14777,8431,11558,780,4822,4947,25778,3363,5459,23680,4039,19884,12556,1566,20215,9430,21479,7419,12723,28188,3847,26326,9854,30828,13973,19261,19865,17103,3056,9676,16659,4188,24689,1952,1327,27947,4845,8531,4779,4498,16501,5249,13417,6781,47,12464,26399,19523,31071,23475,10488,31047,9319,14291,28968,27860,19168,182,28517,7005,4599,15337,26596,4737,1157,9773,7695,15444,4133,379,5372,3234,28224,18107,13935,13597,25774,5390,30171,20035,3643,23977,3330,22092,13070,2373,6370,135,5855,5818,26440,11378,14657,26788,30434,551,12870,27525,21114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18615,10964,6104,23769,24642,19615,8081,12095,21855,6170,13299,18408,21812,17853,7392,16736,30914,22679,1811,25691,19812,22412,21394,6999,14751,15206,18069,18461,24650,11210,20626,22680,10923,28855,4514,20677,22159,3062,706,21057,9667,4318,24204,14714,28458,23364,7145,16897,14778,14559,12945,1237,13448,25106,3896,6932,104,14803,24250,15865,30999,23412,6933,24665,14221,25383,619,14586,12412,790,12388,11195,740,27449,7762,13991,15586,28395,19160,17939,18834,10791,25857,2146,23110,19361,10345,15969,5700,5303,20313,5655,28696,4437,18019,26301,4149,9050,26629,30034,851,21000,10976,14408,12654,25015,7856,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29161,17049,22681,4175,28791,12530,8716,10350,28067,16716,3011,5680,23195,29120,16383,28668,6895,30022,10436,354,27230,29269,12270,13101,26406,2875,14832,7070,19761,22390,2228,21766,26750,11510,18638,1087,13322,23503,11651,2632,4767,16579,22356,27781,29945,13465,28935,15929,11080,107,2148,4416,16556,15402,7869,14487,23131,4770,13982,1221,29464,18841,15722,26169,17108,9094,13893,12895,15885,4672,15040,26284,19401,16486,12688,19658,7129,30515,2307,17557,14092,7757,9912,1498,20167,22562,18424,17382,26474,2584,2265,5611,1223,22281,11005,26132,29686,12897,2431,17505,8450,23557,20429,1037,5979,14242,861,24681,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26463,28734,25740,5727,21366,16179,22709,18269,1787,20642,30953,15496,8272,30102,8458,11370,1748,20540,23406,14131,3307,18734,3371,9869,27110,17563,17608,18285,1981,14893,14399,22039,12719,18071,15678,4976,28432,13583,12028,20658,1881,11382,20168,6472,17430,23962,24606,6211,3126,27767,16814,1422,1845,23534,18213,6563,19781,21229,5261,24715,10120,30357,11741,630,25206,12598,26037,8175,23727,487,27231,30023,28639,9344,9700,27352,14312,5847,16089,26318,27098,9606,17324,29255,30160,29886,1767,28066,16291,7347,24915,30707,19453,4237,25459,30643,15119,14230,16146,24186,9229,21906,30788,15999,1598,6484,4686,5911,6541,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16212,16577,259,6196,26994,26477,30806,12090,7513,28859,4836,1790,5554,18295,18962,3753,30082,19895,9181,9785,16341,4901,4462,6264,28490,10593,8565,26304,7244,22866,8882,30196,6966,13547,18938,7191,15717,13941,21864,21175,8571,4450,26796,10236,2628,5666,16574,26224,24756,30137,4823,2673,8445,17070,14966,28788,6643,28847,27978,20100,14851,12694,10641,2458,8591,21904,15563,27163,10494,13550,15210,27910,11999,30981,11998,18882,3793,8432,16392,11628,17200,15816,22958,4834,28187,30847,3244,6206,21903,18795,16074,25622,25531,22556,110,10029,27390,22140,10452,4471,6806,7945,11265,15968,16867,15646,27885,8732,1493,6503,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3030,12985,28117,19035,3283,3939,2904,27982,10065,11494,17689,26798,11144,25027,22316,16065,16812,18131,11348,10192,2851,25125,21006,3219,10785,24981,12526,12361,15323,4967,15002,6880,27428,24557,25254,30240,3399,19542,20091,29819,5486,18777,13888,25097,18401,21793,3827,7450,28507,25764,9324,2621,27334,24592,22939,10288,15250,3444,26297,16160,19210,30047,20566,7596,6515,7195,24664,27998,15851,2524,8663,21602,16442,8346,4006,17353,23530,12482,13239,1136,15228,19837,11075,10439,7358,20402,24362,21658,12271,27063,24556,578,11611,6813,9459,28475,12269,10293,3117,20891,13812,1100,20985,7874,13750,8545,26294,22127,26236,3957,26697,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1677,25650,21303,22021,7938,15440,15832,23145,23991,19924,8380,9056,9731,28513,25338,3738,28396,25695,28711,11967,21319,28931,6076,9895,603,4860,10695,30664,27623,5522,27036,7208,7037,1582,6812,27776,3313,19775,30705,10361,16323,30796,27592,16457,11691,24229,2104,4850,21169,8736,26502,28296,19805,29060,19984,26451,480,11834,16679,25121,11315,15937,18346,23695,7722,3568,30138,28763,7909,28023,19608,20305,16596,18039,17395,8228,27584,26054,10420,20036,30672,9039,3314,17714,11846,25771,23024,21628,27823,18152,16977,1928,13521,19531,25039,19116,29321,10084,10186,24142,13425,6535,14141,11263,16713,22467,1454,3332,21485,16662,1999,12484,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17774,226,24510,8687,18607,19274,19015,23390,14355,196,30777,30105,21701,28625,9693,8368,3660,23693,1935,6265,22434,8186,25223,31054,17682,747,3940,7102,21211,19517,8340,30917,28784,12284,9875,940,29250,8024,5110,1337,17888,24191,18633,21692,8279,22977,13312,5806,14653,4848,17953,23782,20826,25262,14273,7385,20486,21306,16448,29185,7376,23944,9020,11838,12237,20758,8422,5167,16245,1035,27468,6270,28663,7095,17885,12915,18090,8994,29418,9126,4098,20164,16023,28437,25169,12012,19412,23883,28811,12604,3102,21806,22950,18809,11334,300,30652,4445,6906,21537,25829,22787,27469,27169,19940,15685,22007,23014,18533,11723,18310,19730,12987,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23651,2898,19778,26162,28433,27496,3447,22703,15841,10723,15057,8480,12393,8378,12141,17460,7521,7691,20849,17491,2556,1849,24009,11562,8408,17346,13493,14524,6593,12365,27408,24997,20047,28167,30956,6095,29080,19298,8289,7017,30491,20904,7982,15532,18081,5022,11614,4297,8768,30303,10731,21046,8390,6540,21497,26110,29557,20395,6289,28499,27354,23943,12736,5738,14905,21913,2766,25909,16364,18016,22169,3312,5045,20914,3345,27086,27583,30158,20212,16626,28670,14483,3794,19673,30704,12867,11342,23601,23185,10370,6314,17542,2679,16963,30389,24769,14093,11775,9174,26977,3913,27034,504,23507,13711,13035,14827,2218,16453,14486,7505,11961,21524,4743,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16162,23804,30359,13946,13126,11383,24356,1213,15985,27448,12645,3788,7387,13064,28196,28840,5314,2952,20484,19237,20152,16301,4648,23940,5747,23380,19123,18057,30764,9774,21346,19121,28495,11799,19704,22661,9297,31016,12705,22334,11058,19912,8864,29166,5369,17497,17075,27178,760,23179,29371,27348,7500,582,5684,15553,23338,15480,4742,7189,8904,8633,10202,374,22743,19356,19519,7276,25944,16934,11979,11276,24584,23203,16056,17503,18440,985,21278,25280,11034,22931,24950,8721,1240,11526,26038,11701,14527,15031,3013,3881,27806,28782,28731,29826,15338,25000,9896,31109,17215,4137,8969,24583,8280,6223,31042,1329,26315,30512,30818,5402,2540,16978,21744,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18305,1205,17493,11323,6105,15335,19097,15617,21736,21116,14555,27708,5068,9952,28981,7567,2873,6958,6798,11329,23590,38,23826,20072,29394,13112,13323,23939,6898,4029,6992,11055,24170,3148,17780,22319,10263,30934,18498,2052,19403,24822,18739,2404,25107,11269,16562,12881,21289,16063,21123,30974,5460,8709,26604,4419,24141,19845,7178,9644,12606,7826,18851,6990,10235,30952,22658,30581,11466,24837,20411,27216,27587,31100,21045,13151,29053,18386,8520,5976,26510,30471,10750,12071,13990,24448,10323,17101,31015,27253,8479,21400,24526,6154,15533,975,4048,29439,30805,29840,26953,8987,12505,2236,20791,15472,11545,2903,23248,15419,7672,19337,2935,21106,24022,17167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13656,20640,27535,6516,6205,20607,22716,20241,2115,19683,12335,12433,22438,8096,4078,24394,17040,17098,29960,14722,11290,26893,9516,3971,3329,17844,17434,9405,14375,20767,17504,1189,10441,211,29118,27164,404,4766,22061,24077,19641,22024,4274,30633,3229,5184,3318,19020,16510,6056,23649,4994,6394,3676,14530,30809,1614,9749,27825,15878,1715,12513,19931,15793,26908,13194,14917,10987,26140,12708,12583,14363,25796,24236,8872,4084,12025,23984,6477,19283,24171,12456,4630,12123,7367,26390,30624,12245,19569,9443,11185,12414,18349,11676,20386,21743,30411,21219,17429,24421,3694,15089,10079,25188,18087,11946,26200,28814,9093,4026,5883,8968,869,10541,14142,21438,14784,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12696,23787,24529,12576,920,20898,15188,14443,13471,748,4734,675,19002,28114,13090,29042,17178,19643,464,17012,2559,11283,2021,6336,3819,17185,6060,12195,30709,30594,15345,30151,20338,377,15461,24761,21371,21203,3587,29341,20008,3245,4780,16119,23515,6213,16929,18228,4572,28095,2525,823,29311,7101,18923,12622,25627,23413,13453,3604,17066,26230,4760,3198,8566,20286,22940,27717,375,15130,10658,880,16610,23829,28951,12514,6925,29119,23844,28244,26413,14794,11749,23907,17335,27394,28530,17647,14018,13063,13792,30003,27826,15375,19292,27376,3384,7302,19144,5793,24569,1171,8435,25293,15562,14765,1784,18050,2984,16908,9642,23187,6853,30136,22887,9116,3921,17077,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16942,19634,25237,22104,6687,28358,22245,20369,10265,27213,16770,2972,18941,27099,1492,1352,18570,24376,7892,22186,1202,4621,24451,6448,21115,24122,19690,11196,1700,27170,11023,13237,1298,19046,30154,7094,876,18535,8954,12386,198,9940,21815,17397,26698,29959,11889,18745,25897,18654,5743,12036,22011,4642,17183,28141,20633,30675,28610,4371,16196,16368,12632,119,13710,17406,18642,30674,9911,12429,23395,26109,8534,24676,28376,12416,25,24210,12721,8225,27597,16013,6119,17781,5782,9868,12302,13791,20197,11456,3323,10931,22937,14035,18001,4582,1275,13294,14986,30897,6525,28484,13410,8344,4052,20020,11096,7457,8990,15612,14340,8438,8509,14959,21748,2000,27680,12356,23087,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5042,20772,4248,8845,18720,25934,19289,12543,1855,30436,4076,25999,17879,20269,16372,6228,15184,15457,7053,24164,23729,23694,30896,3770,27101,28352,13567,21721,900,16907,14683,15493,30578,29148,27391,20806,16775,28461,6094,28666,14171,9462,14208,17001,15715,18665,30673,7504,19496,15714,25203,19478,18459,13886,15424,22030,4126,12391,7350,25952,4543,15993,16914,9613,21866,14156,24678,25466,9752,26912,22735,22659,23476,561,17564,25991,6513,8365,19142,1738,14609,1523,8769,21141,2854,3751,23593,19063,13887,30931,10959,17371,10213,27574,17044,27974,13937,513,13585,24151,1478,16834,10905,9289,29610,23304,10470,7103,21207,23228,30915,25805,4100,22520,28801,13943,9946,30056,21498,14549,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4384,3627,20923,17381,15290,9646,24461,2467,6417,15675,7540,10529,3763,12628,2937,25842,1490,7470,27133,556,10857,10644,17134,13638,20761,12319,7433,25258,27536,7104,859,5320,13972,12743,14650,21946,26573,12567,28442,7925,24168,12441,18407,8016,11232,2474,16282,3159,29900,26044,26496,29646,3932,10903,27507,7868,8114,28213,19227,23791,5687,30845,17105,16163,12256,17965,27881,6346,28481,24660,24475,2660,28733,7949,21083,21200,30280,26024,12879,2885,15835,23143,5398,24899,21925,13985,3464,19039,14410,22933,11569,15842,28523,17662,23127,4123,19166,9969,21085,14619,4929,26097,15574,22551,6326,17827,2239,572,22816,29504,17577,12917,595,5580,17991,7563,16177,12749,30716,27937,9124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30516,12607,13133,30932,2367,8148,9561,1662,6972,18202,2273,10863,590,18225,21741,22022,23356,13776,18871,12338,26879,23183,15252,26023,10151,495,11418,27332,23150,26683,16433,14032,23217,9775,21929,19021,24881,430,8718,20789,5517,3023,8731,23656,20189,5815,14302,15114,23100,6300,16809,21700,3248,20470,1995,24605,4176,24017,3045,11481,4751,18421,27203,6488,23705,19848,13156,8485,25629,4581,17898,7712,16968,29888,27262,3193,23108,6571,14952,20796,31076,14741,19390,17499,21759,23396,23683,18848,16488,5190,1402,17015,15903,30638,28047,23950,29590,28195,25220,10091,27699,3486,10993,27042,28503,9170,24432,23728,18685,28867,13496,25197,13863,30635,21828,14249,28730,24809,21173,28216,2399,19434,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2102,20188,29632,3912,23159,1371,3179,2748,16078,28056,29331,14204,12932,8481,13949,12262,7922,14013,22094,28142,8351,7693,14109,8028,30938,19355,22898,16158,25471,11930,9823,28989,26035,27836,20567,896,13535,8444,9936,31040,7261,11571,1148,28551,5026,19218,4412,1774,8451,24652,15045,8465,5479,873,15918,10745,24802,22095,1513,13404,19585,26324,17450,10418,12683,30993,18979,20508,19926,15115,25500,16892,21817,15991,26922,12854,20649,15691,11097,21300,20057,9122,7040,22384,3122,14016,11189,13235,2884,10085,21309,11339,25086,10702,14970,7161,13060,23563,351,10945,29718,12666,1460,28096,23041,7125,3740,18831,23609,11845,22806,3095,22895,2048,26095,16512,22807,11519,29065,25162,6444,20048,25362,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20671,26764,13742,25246,14798,7217,14076,1558,25920,6969,12910,1708,15291,23598,20255,30839,25260,10466,1150,24638,14329,29807,8198,17068,18242,8415,11248,680,6533,17089,1186,22702,5930,172,12233,4528,25077,21283,2311,29421,26133,15906,12637,20044,6309,23807,29496,521,4772,29769,9444,5735,30400,21578,14309,22307,17483,10363,27746,13909,23219,1847,17812,21146,30239,1194,19586,10773,10215,9960,23068,5019,13043,12927,15197,3663,20011,17374,8452,9601,23494,25297,3378,27315,10003,240,21187,10498,7609,30024,6775,19597,22603,9068,20446,22452,12791,20128,11877,19250,9141,14387,325,11230,13445,9592,8497,21370,16690,22636,3225,15340,18297,14106,8595,4609,10239,9709,26829,586,9977,15648,28289,482,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3683,25131,21268,24753,2773,18113,14689,15772,9988,23659,17583,2805,16325,18757,18964,10588,22176,6107,2028,13632,9976,7921,3805,10132,9625,7636,11026,11768,615,28800,20930,30181,18506,16765,19784,2460,28975,16602,13284,2909,13834,11932,7061,17034,4470,13249,24933,25904,3240,1225,15935,19154,21705,18974,16303,29936,29830,22966,22888,30265,19302,10523,16714,18577,25003,28764,17469,1317,3569,1678,2948,27095,19231,20562,6792,10327,12049,2511,18,24701,23348,7988,29485,15390,23692,19982,13722,4362,2322,16720,25861,15919,15469,19430,20277,26522,1483,63,29208,15285,6790,27883,27442,22780,6560,3300,21095,5140,15112,15597,508,26272,28856,3453,11292,16616,9745,14491,30053,16461,3474,5419,30314,1467,10480,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25200,29587,16730,21852,8899,23917,4099,7493,26409,7560,21310,4953,16906,2670,3575,22907,2624,7916,15651,9788,5527,24553,26647,12733,13552,17211,15000,28091,11893,9320,3942,30685,25849,17908,26376,13178,25703,7152,23801,27923,28208,18895,28391,10396,3440,10190,7537,28379,5081,4625,6349,1196,12010,29468,24338,19363,11696,22012,11249,3849,12443,17920,8942,23779,3775,22943,21992,16543,26414,29674,30051,20059,1954,18982,24926,27964,14269,16581,12166,21526,17405,24649,7181,30048,6192,17350,6177,24148,20095,23251,29379,2251,23795,24823,11436,5476,18357,6329,1046,17992,9185,7526,4944,26825,112,956,9023,13720,16520,20210,6246,23608,29259,10643,21627,14440,6819,20867,16601,3204,159,17392,7966,9015,19929,8570,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9358,15837,30381,12911,4583,27485,6522,26065,15458,6457,121,9846,6086,23315,6576,25880,26657,28203,25345,21979,27716,22456,5625,13478,14271,25026,31111,23775,23102,22105,10390,17601,12065,26032,29994,1676,13321,6163,12492,10430,6225,24015,20348,10273,7539,20233,7015,20766,9263,4757,22819,30794,10747,10405,2324,18399,24440,17459,27598,10672,5926,10952,20913,1463,18153,20461,20868,21468,29637,29183,27039,17587,22079,11216,22985,27247,8810,22331,29087,18227,15413,8165,25096,5315,23585,1638,15708,21714,2100,12594,15996,8659,19937,6626,5693,18166,27987,78,7875,10185,21321,8202,20984,20399,16597,9933,4541,15091,9736,8575,25228,28641,27303,30290,11896,3111,356,30628,1771,12157,19235,30412,17678,16143,22013,24934,22168,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19350,10238,27772,11919,11885,6147,15899,1804,18464,907,15029,8993,2636,29276,24625,266,6588,4047,23194,16042,13245,25207,6185,15226,8891,7076,864,16190,28740,4781,4913,16458,4748,10035,24836,24047,8816,7963,16912,1381,30020,19629,27195,27435,6963,906,12329,18479,17645,16876,15301,30819,9473,19918,15920,9947,4658,203,20478,28682,3061,2058,17559,9438,9636,20304,6565,15225,30429,8036,28269,4759,21080,11391,14828,17474,16221,7572,10879,18668,9210,2037,18199,26660,19232,12571,21100,8960,2440,29267,14756,4633,19588,13777,24880,16192,16745,3141,24957,967,16893,9753,13678,17621,13839,8620,3202,7657,19834,30340,15310,17140,16326,1255,23633,5028,26756,20015,16722,10116,8375,16413,20122,25575,28227,25863,6919,7710,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16815,181,27766,17651,5531,43,4472,25286,1596,30586,7093,19165,12990,3396,19589,30044,11504,11795,19364,6976,21389,25579,23407,11645,613,6942,2613,6108,23350,26105,10328,19026,2412,17255,22891,7121,11675,23285,1434,17747,21994,21256,17110,8491,23426,24849,7454,3058,12111,14721,1795,27135,7344,30820,30423,17580,24046,24177,26084,18934,8940,22425,9307,20535,21201,10101,5762,30706,13380,28147,3093,6452,19066,20839,29066,29291,5480,6572,14034,18953,15106,7859,5681,30793,15423,18760,26040,12841,28756,18311,24854,13687,7321,11863,2781,1345,11941,13203,7210,8592,2374,28572,26266,24629,4878,28984,12599,15863,6419,13195,692,3994,29249,21408,6599,25758,17484,17809,8313,20548,1231,18784,2856,3893,21466,2778,26851,29932,1866,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24139,5060,5968,4957,30268,12026,25560,10713,29609,5090,4948,19506,24645,12218,14401,17837,2119,25044,11251,4638,17441,23869,6911,1031,27918,2489,23798,23676,2492,27563,22190,15084,24657,3608,543,26731,7724,518,14857,13802,5330,27695,6566,126,8931,10766,21176,17910,22601,6189,27812,1236,28742,17761,27272,27486,13123,7559,385,17733,9570,302,27325,28090,29976,21796,295,29195,9761,6514,22749,1132,20612,15751,20074,23353,1115,14203,3943,11099,20610,10707,1073,13634,26056,25433,8752,29839,7767,10000,8685,23884,11406,3985,13186,7335,17,21932,3524,18671,29962,30562,25073,6008,1672,28127,14518,6161,17158,8314,5504,23502,951,28179,24757,12766,16700,5360,4379,21243,8001,28079,6959,7632,752,30523,18658,5212,15489,16915,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24748,13354,24341,16200,23237,7932,18568,29058,17265,13843,20769,26804,22353,18085,1998,7583,8600,4521,16536,31081,19463,5652,5458,4117,23096,1549,11241,20726,3333,15500,23370,3243,8188,20870,18912,4073,25485,28890,17147,28182,11242,12154,21302,24804,2557,24217,26817,9720,2927,450,30035,23071,17175,19481,24134,19743,3555,7557,3441,9152,10796,25365,7407,5988,29664,7744,30458,29188,10668,23768,9220,9527,26335,4516,23094,7561,20447,26374,7798,6303,25962,28686,22845,16149,20778,15812,8430,22982,1441,27217,11429,442,19619,15477,10828,9584,11115,389,15215,12603,27962,14579,4503,27675,17357,22415,6832,10448,6896,6081,18715,22069,15607,4427,26407,7091,4345,29482,3356,17901,10469,1880,14509,19270,15502,9520,22397,28089,848,20635,24505,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22873,7534,12741,23163,12754,4269,16943,26177,20276,29738,6862,23443,1142,2047,29635,14937,21120,11904,9301,2267,11687,5119,19058,23549,16781,19249,26793,7926,16693,26885,16189,5116,24975,16673,26875,5218,4712,18065,13625,29602,1041,15358,5972,29689,24636,30733,5386,15764,14553,18619,30575,26388,8134,4201,25955,4448,12649,8472,3060,6852,28367,5589,53,9183,16694,5619,27229,26228,20975,14306,25723,19457,11546,13124,29747,4486,11469,16147,950,18451,29360,23245,15494,6751,19600,12405,2241,3398,28657,17933,7591,15997,4863,9348,29509,19612,28172,19088,28183,16011,10826,12624,15565,1541,22793,19534,28955,11353,9724,15601,20696,18020,7725,5624,6103,29268,30026,1102,26755,24226,10414,29530,28985,1695,28541,28215,12831,26096,26125,22663,17316,29910,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
